SaleId,CustomerId,Flower,Quantity,TotalSale,SaleDate,StoreId
633,344,Chrysanthemum,17,83,2024-01-30,12
634,260,Orchid,5,92,2023-12-27,12
635,114,Daisy,8,71,2023-10-15,25
636,782,Orchid,1,2,2023-12-06,10
637,250,Chrysanthemum,6,17,2024-02-03,17
638,380,Orchid,14,4,2023-03-17,6
639,608,Tulip,4,52,2023-11-17,18
640,466,Orchid,6,90,2023-05-18,23
641,977,Tulip,2,58,2023-09-07,2
642,979,Carnation,3,41,2023-07-07,2
643,697,Tulip,9,35,2024-01-20,21
644,892,Carnation,20,69,2023-10-04,19
645,254,Tulip,2,18,2023-05-07,21
646,438,Orchid,3,49,2024-01-19,2
647,920,Tulip,2,89,2024-02-15,21
648,464,Peony,9,54,2023-09-25,5
649,928,Sunflower,15,94,2024-02-04,21
650,726,Carnation,5,57,2023-08-27,18
651,190,Tulip,5,10,2023-10-06,14
652,14,Chrysanthemum,17,95,2023-03-14,4
653,991,Carnation,5,47,2024-01-23,2
654,97,Rose,12,14,2023-11-29,21
655,282,Peony,7,48,2023-08-23,17
656,469,Violet,15,27,2023-05-21,17
657,2,Rose,17,43,2023-08-25,23
658,607,Tulip,11,31,2024-02-12,6
659,263,Sunflower,1,72,2023-10-02,3
660,71,Sunflower,4,95,2023-04-14,11
661,290,Lily,8,17,2023-05-21,7
662,554,Daisy,12,24,2023-07-27,20
663,820,Carnation,6,85,2023-09-14,16
664,377,Lily,11,44,2023-12-02,7
665,694,Peony,10,15,2024-01-22,11
666,230,Tulip,20,41,2023-03-30,12
667,268,Lily,8,34,2023-05-04,24
668,692,Daisy,12,13,2024-03-02,2
669,87,Rose,11,63,2024-01-04,10
670,423,Violet,11,85,2024-01-01,24
671,481,Chrysanthemum,20,19,2024-01-19,6
672,641,Chrysanthemum,10,83,2023-08-30,7
673,108,Chrysanthemum,20,85,2024-01-20,9
674,823,Peony,6,73,2023-11-21,19
675,309,Lily,19,99,2023-04-17,1
676,479,Chrysanthemum,16,48,2023-05-26,12
677,255,Rose,5,11,2023-11-29,21
678,885,Peony,8,40,2024-01-13,24
679,164,Tulip,7,39,2024-02-14,9
680,137,Rose,9,15,2023-10-14,8
681,960,Orchid,14,84,2023-08-11,17
682,142,Rose,11,85,2023-07-03,8
683,822,Daisy,7,86,2023-11-17,6
684,271,Orchid,5,23,2024-01-12,18
685,785,Sunflower,2,2,2023-12-02,3
686,717,Carnation,13,16,2023-03-12,10
687,81,Peony,4,39,2024-03-01,7
688,447,Orchid,8,33,2023-05-19,24
689,746,Sunflower,10,79,2023-10-06,15
690,269,Orchid,19,38,2023-11-19,4
691,834,Daisy,17,35,2023-04-05,23
692,827,Violet,17,67,2023-04-27,24
693,871,Lily,4,45,2023-11-05,14
694,130,Tulip,9,68,2023-04-09,22
695,715,Peony,4,65,2024-01-25,7
696,767,Tulip,5,25,2023-12-29,23
697,269,Orchid,11,59,2023-06-23,18
698,210,Carnation,17,75,2023-11-21,24
699,800,Violet,11,92,2024-02-20,3
700,854,Orchid,4,58,2023-08-16,3
701,896,Lily,10,58,2023-09-10,17
702,533,Lily,7,23,2023-04-08,19
703,960,Carnation,4,0,2024-01-14,25
704,562,Carnation,11,72,2023-05-13,5
705,365,Tulip,6,85,2023-07-03,25
706,805,Chrysanthemum,7,92,2024-01-01,18
707,566,Peony,17,91,2023-03-12,16
708,831,Peony,20,40,2023-05-13,11
709,893,Rose,9,64,2023-06-14,3
710,855,Lily,3,93,2023-12-17,22
711,573,Violet,3,35,2024-02-08,13
712,862,Tulip,7,30,2024-01-11,19
713,676,Peony,15,77,2023-11-30,13
714,185,Orchid,15,36,2023-08-15,15
715,170,Tulip,15,76,2023-10-18,14
716,794,Lily,19,51,2023-08-07,23
717,62,Daisy,8,72,2023-06-04,9
718,669,Lily,3,24,2023-09-29,17
719,229,Violet,5,23,2023-11-13,23
720,399,Sunflower,17,56,2024-02-08,3
721,39,Carnation,1,48,2023-07-25,6
722,89,Tulip,5,55,2023-06-09,21
723,467,Daisy,4,74,2023-04-02,2
724,156,Lily,8,75,2024-01-18,17
725,101,Carnation,8,39,2023-11-01,19
726,516,Orchid,11,87,2023-11-25,17
727,231,Tulip,11,8,2023-09-10,23
728,581,Violet,10,65,2023-08-14,18
729,398,Rose,13,41,2023-07-05,11
730,1000,Orchid,5,74,2023-11-13,14
731,195,Carnation,5,2,2024-01-30,18
732,481,Carnation,6,33,2024-01-21,20
733,831,Peony,16,73,2023-07-30,17
734,752,Daisy,11,45,2023-08-23,21
735,452,Lily,8,92,2023-05-20,8
736,878,Chrysanthemum,12,78,2023-05-22,21
737,962,Peony,20,97,2023-09-01,22
738,35,Sunflower,11,22,2023-07-05,1
739,305,Orchid,18,77,2023-08-30,23
740,354,Chrysanthemum,13,57,2023-07-17,8
741,107,Rose,11,76,2023-07-12,2
742,662,Carnation,13,92,2023-07-27,4
743,131,Chrysanthemum,10,14,2023-10-13,15
744,971,Lily,20,66,2023-06-17,10
745,597,Daisy,12,37,2023-10-29,5
746,800,Carnation,17,65,2023-11-05,9
747,86,Lily,11,52,2024-01-22,20
748,111,Sunflower,8,0,2023-09-06,21
749,95,Peony,3,59,2023-12-21,23
750,857,Tulip,6,27,2023-12-24,13
751,192,Rose,18,52,2023-10-14,25
752,851,Peony,7,66,2023-11-11,12
753,754,Daisy,10,86,2023-11-04,25
754,259,Chrysanthemum,2,32,2023-12-09,9
755,159,Violet,15,5,2023-07-15,19
756,210,Violet,13,51,2023-10-14,1
757,867,Daisy,6,50,2023-09-29,7
758,551,Rose,4,44,2023-10-28,23
759,902,Violet,1,91,2023-11-13,4
760,403,Daisy,19,93,2023-12-10,9
761,106,Rose,18,12,2023-12-23,15
762,809,Lily,11,25,2024-01-10,17
763,959,Tulip,1,0,2023-12-24,7
764,324,Tulip,4,23,2024-02-03,15
765,856,Orchid,18,66,2024-03-03,22
766,751,Carnation,7,48,2023-06-10,5
767,340,Violet,17,53,2023-05-13,12
768,904,Chrysanthemum,17,27,2023-09-13,4
769,985,Chrysanthemum,3,51,2023-06-11,3
770,910,Sunflower,20,20,2024-03-05,10
771,603,Lily,10,12,2023-07-10,16
772,181,Daisy,15,7,2023-04-18,9
773,40,Lily,9,70,2023-05-01,4
774,843,Orchid,7,55,2023-06-29,23
775,494,Daisy,10,84,2024-01-11,22
776,331,Violet,6,19,2023-09-01,11
777,954,Lily,4,30,2023-11-30,16
778,410,Sunflower,3,26,2024-01-08,13
779,872,Daisy,10,3,2023-07-14,5
780,437,Peony,12,47,2023-12-12,19
781,573,Lily,1,93,2023-03-25,13
782,887,Violet,6,58,2023-07-01,5
783,841,Sunflower,11,70,2023-07-10,5
784,548,Chrysanthemum,16,52,2023-11-12,22
785,906,Peony,18,93,2023-07-12,6
786,41,Carnation,16,36,2024-01-03,18
787,315,Chrysanthemum,6,99,2023-07-16,18
788,858,Orchid,5,41,2023-10-17,22
789,707,Rose,13,96,2023-12-30,19
790,65,Rose,19,54,2023-05-22,2
791,276,Violet,15,37,2023-12-01,8
792,526,Chrysanthemum,12,76,2024-02-14,19
793,669,Sunflower,4,42,2023-08-25,19
794,450,Orchid,9,15,2023-08-07,1
795,9,Orchid,17,46,2023-06-13,10
796,716,Violet,7,72,2023-03-26,16
797,985,Rose,3,54,2024-01-10,8
798,500,Lily,2,51,2023-08-04,2
799,429,Rose,17,32,2023-07-13,7
800,823,Lily,5,93,2023-08-14,5
801,880,Carnation,15,50,2023-09-07,11
802,595,Orchid,8,4,2024-02-21,5
803,236,Tulip,2,49,2023-11-03,7
804,85,Rose,7,60,2023-09-11,7
805,873,Daisy,1,71,2023-04-24,2
806,839,Carnation,10,46,2023-11-10,18
807,245,Sunflower,1,39,2024-02-19,1
808,820,Peony,13,0,2024-01-29,25
809,494,Peony,10,23,2024-01-01,6
810,798,Lily,19,43,2023-11-02,2
811,260,Tulip,16,57,2023-11-02,9
812,638,Violet,13,12,2023-10-03,11
813,884,Rose,16,10,2023-12-10,7
814,164,Rose,11,52,2023-10-21,15
815,636,Chrysanthemum,1,32,2024-02-05,19
816,16,Carnation,3,21,2023-10-12,14
817,457,Lily,16,44,2024-01-31,8
818,642,Orchid,1,53,2024-02-24,22
819,242,Daisy,13,15,2023-10-21,6
820,870,Carnation,7,60,2023-11-30,5
821,545,Sunflower,12,23,2024-02-15,23
822,684,Violet,17,95,2023-11-16,5
823,259,Carnation,7,6,2023-04-09,22
824,134,Daisy,9,86,2023-06-28,11
825,901,Rose,17,82,2023-08-16,22
826,391,Peony,6,28,2023-05-01,10
827,751,Tulip,19,90,2023-11-08,24
828,248,Sunflower,14,1,2023-08-21,14
829,916,Sunflower,13,10,2023-12-15,20
830,202,Lily,2,60,2023-04-19,19
831,610,Carnation,1,47,2023-06-05,19
832,413,Violet,5,16,2023-10-07,3
833,180,Orchid,2,5,2024-01-25,7
834,55,Rose,19,97,2024-01-19,17
835,968,Violet,19,26,2023-07-12,5
836,984,Tulip,15,70,2023-07-11,15
837,617,Violet,15,81,2023-04-17,8
838,131,Chrysanthemum,17,47,2023-08-20,22
839,618,Orchid,13,94,2023-06-03,3
840,558,Tulip,6,81,2023-08-19,12
841,247,Carnation,11,46,2023-11-10,7
842,369,Violet,13,79,2024-02-12,16
843,931,Peony,1,90,2023-06-21,12
844,620,Orchid,11,64,2023-12-20,3
845,554,Chrysanthemum,10,51,2023-04-20,12
846,644,Tulip,16,86,2024-03-06,17
847,932,Daisy,9,8,2023-04-06,13
848,647,Violet,14,48,2023-05-30,2
849,258,Chrysanthemum,5,81,2023-03-19,15
850,420,Lily,13,22,2024-01-16,10
851,882,Orchid,1,80,2023-04-23,13
852,718,Orchid,2,62,2023-10-03,6
853,375,Daisy,17,6,2023-04-14,2
854,428,Orchid,18,4,2023-09-22,6
855,222,Rose,10,63,2023-12-04,6
856,658,Chrysanthemum,18,89,2023-11-13,24
857,279,Lily,17,6,2024-02-18,11
858,450,Tulip,12,32,2023-10-21,16
859,743,Sunflower,17,49,2023-09-17,9
860,112,Orchid,2,43,2023-12-19,11
861,934,Daisy,7,3,2023-06-15,3
862,411,Chrysanthemum,11,32,2024-01-20,6
863,55,Carnation,11,39,2023-04-19,8
864,319,Violet,18,25,2024-01-26,21
865,549,Lily,8,36,2024-01-04,19
866,593,Sunflower,19,5,2023-12-06,9
867,85,Peony,17,84,2023-11-01,18
868,438,Lily,17,80,2023-12-29,3
869,124,Daisy,6,77,2024-02-05,20
870,762,Tulip,10,54,2023-05-19,2
871,746,Lily,3,26,2024-01-22,9
872,765,Lily,15,28,2023-11-02,16
873,774,Rose,1,32,2023-06-27,5
874,999,Chrysanthemum,9,86,2023-08-07,23
875,730,Peony,11,21,2023-04-29,22
876,869,Lily,7,76,2023-07-18,13
877,547,Chrysanthemum,12,46,2023-10-25,15
878,204,Carnation,9,91,2024-02-07,10
879,174,Chrysanthemum,6,41,2024-01-19,9
880,253,Chrysanthemum,3,13,2023-05-19,7
881,12,Rose,7,67,2023-07-22,18
882,858,Violet,15,17,2023-10-01,8
883,302,Daisy,14,36,2023-03-28,6
884,97,Orchid,7,97,2023-08-05,23
885,602,Sunflower,5,6,2023-09-24,25
886,240,Tulip,5,13,2023-05-04,12
887,194,Chrysanthemum,8,10,2023-10-10,8
888,928,Daisy,16,59,2024-02-27,15
889,963,Violet,6,54,2023-03-14,22
890,541,Daisy,16,36,2023-10-20,17
891,597,Lily,2,74,2023-06-02,6
892,918,Rose,6,10,2023-09-15,16
893,682,Lily,13,94,2023-07-14,9
894,42,Violet,16,76,2024-02-28,20
895,114,Daisy,19,9,2023-04-01,11
896,264,Daisy,16,54,2023-04-01,17
897,924,Chrysanthemum,18,80,2023-05-14,21
898,222,Carnation,13,7,2023-11-06,24
899,937,Peony,5,48,2023-11-12,12
900,692,Orchid,7,67,2023-07-05,12
901,841,Tulip,17,89,2023-12-18,15
902,980,Daisy,19,35,2023-05-02,19
903,752,Carnation,2,98,2023-06-08,7
904,429,Carnation,20,17,2023-06-21,18
905,447,Sunflower,4,79,2023-04-03,25
906,789,Violet,16,74,2024-01-29,16
907,532,Violet,14,23,2023-03-14,2
908,849,Daisy,12,12,2023-07-28,5
909,312,Daisy,4,95,2024-01-25,15
910,417,Sunflower,3,2,2023-06-05,16
911,381,Daisy,11,69,2023-08-15,7
912,521,Carnation,7,11,2023-09-14,22
913,414,Chrysanthemum,16,89,2023-09-09,7
914,429,Daisy,20,29,2023-10-23,9
915,123,Lily,2,31,2024-02-01,25
916,506,Carnation,12,21,2023-04-10,8
917,552,Orchid,5,14,2023-06-27,19
918,186,Chrysanthemum,1,55,2023-10-07,4
919,121,Violet,7,66,2024-03-02,12
920,90,Sunflower,7,87,2023-05-13,7
921,127,Peony,14,98,2023-08-23,24
922,867,Chrysanthemum,15,39,2024-02-09,20
923,907,Lily,6,76,2024-01-31,2
924,627,Chrysanthemum,12,92,2023-03-19,19
925,414,Lily,2,89,2023-05-15,25
926,965,Peony,9,5,2024-02-18,1
927,952,Violet,19,31,2023-07-22,7
928,538,Daisy,10,43,2023-03-13,16
929,725,Chrysanthemum,2,76,2023-06-10,14
930,639,Peony,7,27,2023-04-05,4
931,680,Carnation,1,32,2023-12-14,7
932,813,Daisy,17,82,2024-01-07,17
933,338,Peony,10,88,2024-02-11,11
934,14,Tulip,3,72,2023-07-11,25
935,903,Chrysanthemum,8,2,2024-02-24,11
936,185,Carnation,19,65,2023-12-07,19
937,780,Sunflower,3,62,2023-11-09,18
938,467,Violet,4,1,2023-07-13,11
939,409,Lily,11,53,2024-02-11,11
940,101,Daisy,17,76,2024-03-01,11
941,980,Tulip,6,80,2024-02-20,23
942,699,Lily,7,70,2023-07-24,2
943,713,Daisy,5,61,2024-01-16,1
944,215,Rose,15,70,2023-11-29,13
945,279,Orchid,6,31,2024-02-18,20
946,61,Orchid,9,82,2023-07-16,5
947,354,Lily,14,69,2023-10-23,13
948,294,Sunflower,15,35,2023-05-09,7
949,712,Chrysanthemum,9,35,2023-09-05,3
950,842,Sunflower,20,9,2023-06-19,19
951,663,Carnation,8,47,2023-06-09,19
952,867,Carnation,6,25,2023-06-08,1
953,345,Peony,20,96,2023-07-10,2
954,70,Peony,14,69,2023-11-01,7
955,722,Tulip,12,50,2023-09-04,6
956,696,Peony,10,87,2023-05-15,10
957,574,Sunflower,20,40,2023-11-13,17
958,488,Lily,20,18,2023-08-14,6
959,538,Tulip,8,2,2023-05-18,19
960,293,Orchid,3,11,2023-06-12,19
961,981,Carnation,3,25,2024-02-29,2
962,437,Rose,7,19,2023-11-29,4
963,630,Orchid,10,41,2023-09-19,21
964,782,Tulip,19,50,2023-03-11,24
965,256,Peony,19,64,2023-05-02,1
966,340,Rose,19,92,2023-11-27,24
967,732,Lily,5,28,2023-06-06,7
968,712,Lily,7,91,2024-02-05,19
969,328,Sunflower,20,33,2023-06-09,8
970,645,Sunflower,14,13,2023-09-08,12
971,252,Chrysanthemum,1,10,2023-11-16,10
972,866,Tulip,15,46,2024-02-12,9
973,472,Peony,16,28,2023-09-19,13
974,480,Sunflower,16,25,2023-04-15,24
975,20,Violet,18,94,2024-02-03,5
976,492,Violet,11,11,2023-04-08,8
977,936,Sunflower,3,47,2023-10-14,1
978,485,Sunflower,4,17,2023-12-30,18
979,270,Rose,16,69,2023-10-09,5
980,565,Sunflower,19,78,2023-05-22,18
981,293,Lily,12,47,2023-05-03,13
982,193,Chrysanthemum,15,57,2023-08-01,25
983,341,Chrysanthemum,12,14,2023-07-14,1
984,117,Peony,1,44,2023-09-26,18
985,607,Daisy,17,61,2023-06-19,16
986,963,Sunflower,8,48,2024-01-17,15
987,48,Violet,20,87,2023-12-29,21
988,443,Daisy,17,63,2023-10-14,7
989,760,Peony,1,53,2023-10-20,8
990,702,Daisy,12,11,2024-01-16,2
991,542,Violet,7,91,2023-11-28,8
992,41,Orchid,1,74,2023-05-13,13
993,741,Rose,11,66,2023-11-07,25
994,867,Chrysanthemum,5,89,2023-03-11,3
995,671,Tulip,1,52,2024-01-01,12
996,246,Violet,8,31,2023-06-29,13
997,707,Sunflower,2,94,2024-02-03,11
998,879,Orchid,13,81,2023-06-22,9
999,781,Peony,9,99,2023-06-22,12
1000,256,Rose,14,48,2023-09-03,9
1001,210,Daisy,7,38,2024-03-05,13
1002,650,Lily,17,31,2023-10-03,21
1003,224,Tulip,7,35,2023-06-21,20
1004,198,Tulip,13,0,2023-09-04,25
1005,762,Carnation,2,43,2024-01-12,11
1006,295,Chrysanthemum,9,9,2023-10-15,17
1007,856,Sunflower,15,50,2024-01-15,6
1008,719,Violet,20,19,2024-02-17,8
1009,388,Peony,14,48,2023-04-18,23
1010,184,Rose,11,18,2023-04-09,22
1011,830,Peony,5,25,2023-03-15,24
1012,351,Peony,9,39,2023-10-10,23
1013,339,Chrysanthemum,20,51,2023-09-23,21
1014,73,Lily,18,2,2023-08-28,10
1015,455,Rose,8,34,2024-02-10,8
1016,592,Rose,1,37,2023-08-12,4
1017,648,Orchid,3,38,2023-12-10,18
1018,321,Violet,19,62,2023-12-02,18
1019,335,Tulip,9,34,2023-06-18,18
1020,167,Violet,7,38,2023-09-15,3
1021,898,Lily,19,85,2023-12-16,24
1022,23,Carnation,19,33,2023-04-24,6
1023,386,Violet,7,7,2023-09-25,12
1024,32,Carnation,14,78,2023-09-03,23
1025,45,Peony,16,83,2023-06-09,23
1026,343,Tulip,1,89,2023-10-12,9
1027,907,Chrysanthemum,7,61,2024-01-23,4
1028,885,Violet,11,42,2023-12-03,20
1029,994,Daisy,7,36,2023-11-15,9
1030,742,Peony,12,38,2023-08-11,7
1031,416,Daisy,11,55,2023-11-15,14
1032,460,Orchid,11,6,2023-12-08,10
1033,818,Carnation,5,9,2023-06-19,24
1034,706,Sunflower,17,49,2023-03-10,17
1035,650,Orchid,9,16,2023-11-08,9
1036,165,Chrysanthemum,6,3,2024-01-14,11
1037,601,Peony,17,36,2023-12-30,1
1038,998,Sunflower,18,30,2023-11-09,7
1039,794,Chrysanthemum,1,34,2023-12-20,22
1040,105,Sunflower,3,56,2023-04-09,21
1041,30,Violet,6,76,2023-03-27,8
1042,283,Violet,13,85,2023-05-30,12
1043,932,Lily,13,41,2023-11-09,1
1044,334,Violet,1,54,2023-10-15,11
1045,289,Tulip,4,89,2023-05-30,2
1046,776,Orchid,1,63,2023-06-06,6
1047,460,Tulip,3,24,2023-03-26,24
1048,929,Peony,11,49,2023-07-01,18
1049,843,Peony,11,3,2023-06-10,23
1050,402,Tulip,7,66,2024-01-10,1
1051,92,Carnation,1,75,2023-07-11,21
1052,312,Sunflower,10,90,2023-04-03,16
1053,174,Orchid,8,44,2024-02-26,23
1054,657,Tulip,20,23,2023-08-24,25
1055,374,Carnation,17,19,2023-11-11,4
1056,180,Tulip,19,90,2023-07-21,2
1057,612,Rose,3,28,2023-10-12,16
1058,892,Daisy,10,34,2023-07-17,11
1059,536,Chrysanthemum,9,42,2023-07-18,2
1060,665,Daisy,12,74,2023-07-22,1
1061,393,Violet,15,90,2023-11-01,24
1062,633,Violet,20,98,2023-08-01,18
1063,523,Lily,6,0,2024-02-25,25
1064,684,Carnation,19,12,2024-01-31,14
1065,626,Rose,20,58,2023-09-21,2
1066,710,Carnation,14,35,2023-07-20,18
1067,387,Rose,5,25,2023-11-07,15
1068,561,Violet,8,26,2024-01-08,5
1069,831,Carnation,10,34,2023-08-22,1
1070,430,Peony,2,48,2023-12-19,20
1071,449,Chrysanthemum,14,78,2024-03-02,13
1072,50,Rose,2,26,2024-01-30,20
1073,665,Lily,10,87,2024-01-08,23
1074,911,Peony,20,30,2023-11-22,7
1075,676,Tulip,17,65,2023-06-27,20
1076,743,Daisy,8,38,2023-05-30,17
1077,33,Chrysanthemum,19,28,2023-12-27,7
1078,672,Chrysanthemum,2,84,2023-07-22,2
1079,542,Sunflower,20,76,2023-11-17,7
1080,296,Sunflower,4,19,2024-01-15,12
1081,876,Peony,12,27,2023-03-25,24
1082,240,Rose,7,14,2023-08-13,7
1083,623,Sunflower,17,17,2023-04-21,18
1084,196,Tulip,2,68,2023-09-28,20
1085,958,Rose,5,26,2023-09-14,2
1086,269,Tulip,7,72,2023-08-22,17
1087,496,Peony,16,32,2023-11-06,14
1088,178,Chrysanthemum,7,58,2023-03-17,22
1089,591,Peony,20,73,2023-07-06,18
1090,37,Daisy,14,59,2023-06-10,5
1091,800,Lily,19,78,2024-01-06,16
1092,304,Sunflower,4,70,2023-03-14,4
1093,248,Carnation,20,63,2023-11-01,20
1094,211,Orchid,13,13,2024-01-30,4
1095,498,Peony,5,83,2023-09-03,10
1096,15,Tulip,10,82,2023-08-12,16
1097,951,Chrysanthemum,8,42,2024-02-04,12
1098,814,Orchid,15,3,2024-02-16,17
1099,55,Rose,5,94,2023-12-27,17
1100,835,Daisy,11,76,2024-02-10,1
1101,58,Chrysanthemum,7,85,2023-03-24,5
1102,260,Carnation,4,6,2024-01-09,14
1103,935,Orchid,5,96,2023-12-14,1
1104,378,Lily,8,64,2023-06-07,20
1105,92,Rose,16,68,2023-06-30,20
1106,249,Rose,5,49,2023-12-20,10
1107,458,Daisy,13,54,2023-10-07,11
1108,955,Sunflower,3,30,2023-09-25,25
1109,338,Peony,17,13,2023-03-30,12
1110,203,Tulip,15,68,2023-03-16,5
1111,512,Chrysanthemum,20,24,2023-08-03,14
1112,549,Rose,16,40,2023-04-20,6
1113,22,Violet,5,42,2023-11-08,14
1114,158,Daisy,18,23,2023-05-10,9
1115,813,Daisy,3,38,2023-05-25,4
1116,87,Chrysanthemum,1,66,2023-05-15,13
1117,245,Tulip,10,33,2024-03-01,20
1118,195,Rose,20,17,2023-09-07,10
1119,989,Sunflower,14,73,2023-10-29,23
1120,500,Daisy,5,78,2023-07-15,11
1121,993,Carnation,7,75,2023-03-18,21
1122,727,Sunflower,13,58,2023-07-21,19
1123,468,Tulip,4,5,2023-07-11,16
1124,788,Carnation,19,69,2023-06-11,23
1125,23,Tulip,5,29,2024-01-24,12
1126,174,Tulip,10,14,2023-09-04,3
1127,956,Lily,14,28,2023-05-31,25
1128,155,Peony,13,52,2023-07-21,2
1129,221,Rose,5,58,2023-10-12,11
1130,390,Rose,7,81,2023-06-27,14
1131,426,Lily,16,51,2023-10-16,6
1132,527,Violet,5,34,2023-06-02,19
1133,453,Daisy,9,26,2023-10-25,18
1134,450,Violet,16,70,2023-12-08,8
1135,198,Tulip,7,31,2024-01-13,6
1136,991,Tulip,6,84,2023-11-09,21
1137,325,Orchid,19,49,2023-06-11,12
1138,305,Rose,20,95,2023-08-29,25
1139,427,Sunflower,4,73,2023-11-10,16
1140,47,Sunflower,1,77,2023-11-16,9
1141,166,Lily,20,35,2023-12-19,11
1142,515,Chrysanthemum,16,50,2024-02-29,7
1143,325,Orchid,3,72,2023-05-29,4
1144,167,Rose,16,83,2023-07-04,1
1145,640,Carnation,12,42,2023-11-13,12
1146,475,Peony,6,10,2023-03-25,10
1147,54,Peony,5,40,2023-07-25,9
1148,600,Chrysanthemum,7,73,2023-05-25,16
1149,753,Peony,7,9,2023-11-23,20
1150,882,Violet,17,64,2023-07-14,1
1151,35,Carnation,8,39,2024-02-24,9
1152,561,Lily,9,18,2023-07-02,14
1153,574,Carnation,13,47,2023-07-18,14
1154,361,Rose,13,10,2023-12-06,22
1155,132,Peony,12,84,2023-06-15,12
1156,665,Orchid,14,88,2023-12-24,2
1157,570,Sunflower,1,29,2023-05-17,5
1158,519,Lily,1,95,2023-11-23,2
1159,745,Peony,15,51,2023-09-20,3
1160,285,Tulip,11,83,2023-04-22,2
1161,344,Carnation,19,21,2024-03-02,22
1162,447,Sunflower,19,14,2023-06-04,17
1163,182,Lily,5,97,2023-04-05,6
1164,976,Carnation,5,0,2023-06-01,19
1165,922,Carnation,2,52,2023-06-17,1
1166,904,Sunflower,14,66,2024-01-14,22
1167,375,Peony,13,21,2023-10-21,6
1168,989,Orchid,4,73,2023-05-17,13
1169,871,Sunflower,4,38,2024-01-23,18
1170,839,Sunflower,13,73,2023-10-26,14
1171,913,Daisy,3,70,2023-04-29,15
1172,725,Violet,11,89,2024-02-15,7
1173,757,Tulip,19,67,2023-12-08,18
1174,785,Violet,6,77,2023-10-23,12
1175,729,Tulip,6,68,2023-12-22,7
1176,224,Sunflower,18,7,2023-03-26,6
1177,339,Chrysanthemum,10,38,2023-08-20,2
1178,509,Peony,18,54,2023-06-04,25
1179,319,Rose,1,25,2023-11-19,7
1180,270,Daisy,1,77,2023-04-05,14
1181,808,Lily,7,59,2023-03-11,24
1182,893,Orchid,8,85,2023-11-10,23
1183,889,Chrysanthemum,3,29,2024-02-05,22
1184,727,Carnation,3,13,2023-05-28,1
1185,12,Carnation,7,90,2023-12-12,8
1186,938,Orchid,13,91,2023-08-24,18
1187,542,Lily,16,87,2023-06-10,23
1188,708,Sunflower,19,21,2023-07-25,2
1189,172,Tulip,13,99,2023-06-26,24
1190,930,Peony,2,54,2023-06-22,16
1191,568,Carnation,4,29,2023-09-19,11
1192,803,Orchid,8,1,2023-06-13,21
1193,270,Orchid,6,47,2023-04-16,12
1194,793,Peony,3,45,2023-12-31,18
1195,100,Carnation,9,20,2023-11-27,16
1196,612,Tulip,20,14,2023-03-09,8
1197,492,Rose,4,66,2023-10-11,22
1198,658,Peony,9,23,2024-01-23,18
1199,742,Peony,6,28,2023-04-17,13
1200,877,Rose,11,48,2023-07-29,18
1201,592,Sunflower,12,24,2023-06-30,17
1202,515,Rose,12,72,2023-03-22,22
1203,98,Orchid,4,31,2023-08-16,14
1204,113,Sunflower,5,47,2023-04-07,19
1205,642,Carnation,16,21,2024-01-24,25
1206,47,Tulip,19,82,2023-03-26,13
1207,396,Chrysanthemum,15,6,2023-10-28,22
1208,776,Carnation,9,33,2023-10-31,13
1209,806,Violet,2,63,2023-08-28,14
1210,463,Violet,6,63,2023-12-25,6
1211,187,Lily,2,72,2023-04-28,9
1212,206,Orchid,7,33,2023-05-14,17
1213,275,Lily,19,67,2023-05-10,2
1214,868,Rose,16,37,2024-03-05,8
1215,376,Tulip,16,82,2023-04-14,13
1216,381,Carnation,12,19,2023-09-02,14
1217,850,Chrysanthemum,17,53,2024-02-23,10
1218,350,Peony,3,70,2023-11-09,9
1219,931,Lily,7,10,2023-11-01,23
1220,971,Orchid,11,54,2023-10-26,14
1221,698,Carnation,15,77,2023-08-24,16
1222,30,Tulip,3,68,2023-05-22,3
1223,6,Daisy,8,28,2023-05-10,19
1224,50,Carnation,1,68,2023-10-14,7
1225,704,Chrysanthemum,11,75,2023-07-25,16
1226,27,Rose,17,55,2023-04-09,11
1227,360,Chrysanthemum,1,25,2023-10-08,6
1228,799,Daisy,1,59,2023-10-19,13
1229,504,Tulip,15,46,2023-11-17,16
1230,359,Lily,1,51,2024-02-14,17
1231,997,Daisy,13,16,2023-07-18,7
1232,749,Lily,8,11,2023-06-07,7
1233,126,Daisy,17,26,2023-05-30,17
1234,910,Violet,5,51,2023-11-29,5
1235,721,Chrysanthemum,9,66,2023-08-08,2
1236,33,Chrysanthemum,10,7,2023-11-03,15
1237,314,Violet,3,7,2023-04-17,16
1238,390,Rose,14,31,2024-02-25,3
1239,958,Violet,18,21,2024-01-30,10
1240,237,Sunflower,12,61,2023-08-02,8
1241,321,Carnation,5,85,2023-10-02,5
1242,812,Carnation,4,21,2023-06-04,20
1243,533,Chrysanthemum,4,71,2023-11-13,14
1244,359,Orchid,20,1,2023-09-12,9
1245,402,Tulip,20,57,2023-12-12,6
1246,403,Rose,20,97,2023-11-30,2
1247,527,Lily,13,47,2023-04-09,8
1248,85,Peony,1,14,2023-09-06,21
1249,350,Carnation,14,17,2023-07-03,15
1250,963,Violet,2,96,2023-11-16,15
1251,396,Orchid,18,73,2023-12-24,9
